fecha,radiacion,precipitacion_total,viento_promedio,rocio_max,rocio_min,temp_max,temp_min,presion_max,presion_min
13/12/2017,19.39,0,6,1.7,-4,22.6,0.8,788.2,782.3
14/12/2017,19.56,0,6.4,1.2,-2.3,23.8,8.5,787.5,781.3
15/12/2017,19.26,0,9.3,6.2,-4,24.2,5.6,786.9,779
16/12/2017,17.9,0,15.8,7.7,2.6,21.4,7.3,787.9,781.1
17/12/2017,14.3,0.2,6.3,7.9,3.4,21.9,8.1,789.4,782.2
18/12/2017,17.7,0,6.9,8.9,1.3,23.5,7.8,790.2,783.4
19/12/2017,17.62,0,6.2,8.4,0.9,23.5,8,790.8,784.8
20/12/2017,19.23,0,5.4,6.3,-10.9,24.6,9.5,790.9,784.8
21/12/2017,19.09,0,5.4,6.9,-0.7,24.5,7.9,789.3,783.3
22/12/2017,18.95,0,6.3,4.9,-5.6,24.2,7.5,788.8,781.1
23/12/2017,19.23,0,7.3,8.9,-1,23.2,7.4,790.6,784
24/12/2017,17.14,0,7.2,9.2,-3.5,23.6,7.5,791.5,786
25/12/2017,18.21,0,6.3,7.3,0.6,21.9,8.3,791.3,787.1
26/12/2017,18.96,0,6.4,7.6,-6.9,23.5,6.6,790.7,785
27/12/2017,19.46,0,8.6,7.7,-5.1,23.6,6,791.1,784.6
28/12/2017,17.97,0,7.2,7.3,-2.4,22.2,8.9,790.4,787.4
29/12/2017,16.87,0,7.5,7.7,-5.5,21.3,8.2,790.9,786.1
30/12/2017,18.51,0,6.1,8.1,-6.5,22,6.8,789.6,785.1
31/12/2017,17.74,0.1,5.8,5,-3.3,21.6,6.6,790.5,783.5
01/01/2018,14.8,0.4,11.5,6.2,2.7,18.6,8.4,791.8,786.9
02/01/2018,15.47,0,6.6,5.8,-0.1,20.6,5.6,790.1,785.6
03/01/2018,16.73,0,7.5,6.7,1.5,21.7,8.8,789.6,784.3
04/01/2018,18.69,0,6.3,6,2.3,22,6.8,789.3,782.9
05/01/2018,17.24,0,6.5,6.6,0.2,22.6,9.5,790.5,784.8
06/01/2018,19.13,0,8.3,6.7,-2.6,21.5,6.7,791.1,784.4
07/01/2018,19.98,0,5,6.1,-9.1,22.8,4.6,789,783.2
08/01/2018,19.96,0,10.3,6,-0.8,21.8,7.6,789.4,782.2
09/01/2018,20.19,0,6.2,4.8,-19.1,23.5,2.3,788.5,782
10/01/2018,20.87,0,4.8,5.3,-13.3,24.2,5.3,787.8,781.1
11/01/2018,20.43,0,7.5,5.4,-8.2,25.2,5.3,787.5,778.5
12/01/2018,20.06,0.1,8.8,6.6,-8.3,22,7.6,788.7,784.8
13/01/2018,20.96,0,11.6,1.8,-8,20.7,3.4,791.1,782.3
14/01/2018,19.48,0.1,9,2,-11.8,19.1,1.2,790.6,784.6
15/01/2018,20.52,0,7.1,2.9,-10.7,20.8,0.3,787.9,782.1
16/01/2018,20.9,0,10.4,2,-7.7,20.8,3.2,789.9,782.5
17/01/2018,20.24,0,8.2,2.9,-3.8,19.7,3.3,790.5,784.9
18/01/2018,19.34,0,7.8,3.7,-3.2,19.8,3.4,789.2,783.8
19/01/2018,20.22,0,6.8,2.5,-7.1,20.6,3.9,788.3,780.9
20/01/2018,18.41,0,8.2,4.9,-0.7,21.5,5,788.2,781.4
21/01/2018,20.75,0,8.6,4.5,0.9,23.4,5.6,787.5,780.6
22/01/2018,20.22,0,7.5,8.9,-0.9,24.3,8.1,787.7,781.6
23/01/2018,18.59,0.6,9.5,8.9,-0.2,23.1,8.8,787.5,783.6
24/01/2018,16.86,9.9,8.5,7.7,4.1,20.2,7,789.4,783.9
25/01/2018,15.77,0.8,7.6,6.2,1.9,19.4,8.1,789.4,785.7
26/01/2018,17.26,1.7,6.5,8,1.3,20.2,5.7,788.8,783.2
27/01/2018,18.33,5.1,6.5,8.7,3.6,20.7,6.9,787.3,781.8
28/01/2018,11.56,9,14.1,8.9,5.9,16.4,9.5,788.3,784.3
29/01/2018,4.89,0.6,15,8.1,2.1,10.6,5.5,789.8,785.8
30/01/2018,18.92,0,11.6,1.3,-4.1,15.2,3.2,789,784.9
31/01/2018,16.15,0,8.5,5.8,-0.1,20.8,0.8,787.2,781.9
01/02/2018,18.46,0,6.8,10.7,1.4,21.8,7.2,789.4,782.8
02/02/2018,20.56,0,10.8,9.1,0.3,23.4,7.5,792.2,784.7
03/02/2018,19.57,0,5.6,8.8,-0.3,23.7,7.7,790,785.9
04/02/2018,19.31,0,6.9,7.5,-2.4,23.8,8.6,789.8,783.2
05/02/2018,20.13,0,7.3,9.6,-3.1,24.5,9.6,789.4,783.4
06/02/2018,18.69,0.1,6,10.4,-5.4,24.4,10.1,790,784.1
07/02/2018,16.9,0.1,8.1,9,-3.6,23.3,9.1,790,783.9
08/02/2018,17.72,0,12.2,9.2,-0.7,21.2,10.9,790.7,786.4
09/02/2018,16.77,6.2,6.9,7.9,3.5,20.5,8.1,788.7,784.4
10/02/2018,18.29,0.9,7.7,8.5,1,21.6,8.5,787.2,783.2
11/02/2018,17.49,1.9,8.3,8.7,2.5,20.8,7.4,787.9,780.2
12/02/2018,19.14,0.8,7.3,10.1,3.5,21.7,8.8,790.3,784
13/02/2018,19.97,0.1,8.9,9.9,2.5,24.1,9.2,792.2,786.7
14/02/2018,19.9,0,9.8,9.9,1,24,10.2,792.8,788.9
15/02/2018,21.12,0,6.7,9.6,0.5,24.7,9.7,791.6,786.7
16/02/2018,24.01,0,6.6,9.9,-2.7,26.5,8.7,790.1,784.4
17/02/2018,23.24,0,6.7,10.1,-3.1,25.4,11,790.1,785.2
18/02/2018,22.47,0,9.8,9.7,-1.9,24.3,10.2,789,784.8
19/02/2018,17.81,0,7.3,7,0.7,23.3,10.1,787.9,783.2
20/02/2018,16.2,2.6,6,6.6,2.2,21.2,13.5,788.3,783.9
21/02/2018,22.51,0,5.4,6.9,-1,24.5,8.8,790.5,782.6
22/02/2018,19.55,0.2,7.6,11,0.9,24.1,10.6,791.4,785.9
23/02/2018,20.78,2.3,6.2,10.7,4.4,23.4,11.2,791,787.1
24/02/2018,22.35,0.1,5.8,10.4,-1.6,25.2,10.1,789.5,783.1
25/02/2018,20.74,1.5,5,9.3,2.1,24.3,10.3,789.1,782.9
26/02/2018,18.95,0.8,7.6,10.9,5.2,24.5,12.4,790,784.9
27/02/2018,20.88,0.8,5.6,11.1,4.6,25.6,12.6,790.4,786.3
28/02/2018,23.61,0.1,5.2,10.5,2.1,25.8,9.6,789.1,782.4
01/03/2018,22.15,0.1,11.2,11.1,0,27,11.9,789.8,782.6
02/03/2018,21.88,0,10.1,11.1,-1.3,26.5,12.9,790.3,785.9
03/03/2018,24.17,0,10.7,8.5,-2.5,26.2,8.1,790.5,784.8
04/03/2018,25.79,0,8.1,8.1,-9.1,26.9,9.5,789.3,783.6
05/03/2018,24.7,0.5,5.9,3.9,-5.1,26.5,9.8,788.2,781.1
06/03/2018,21.74,0.7,6.7,10,-0.1,24.9,11,788,781.1
07/03/2018,19.03,1.1,9.7,11.9,3.6,22.7,12.8,788.9,784.2
08/03/2018,21.1,0.1,6.6,8,-0.7,23.9,9,789.2,784
09/03/2018,22.11,0.1,6.9,8.3,1.1,24.2,10.2,788,782.1
10/03/2018,24.6,0,5.4,5.9,-4.3,27.5,9.8,788.3,780.7
11/03/2018,26.01,0,7.1,6.8,-7,28.7,11.1,789.4,781.8
12/03/2018,21.8,0.3,13,11.1,1.3,26,12.8,790.1,785.9
13/03/2018,22.82,3.2,8.2,8.3,0,26.8,10.7,789.4,783.4
14/03/2018,23.08,2.8,8.6,10,3.2,25.6,9.5,789.8,783.8
15/03/2018,23.18,2.6,6.1,10.4,1.5,25.3,10.4,789.3,783.2
16/03/2018,24.68,0.7,9.3,8.5,-1.1,25.7,8.7,789.6,781.4
17/03/2018,24.92,0,7.3,4,-3,26.8,10.2,790,782.3
18/03/2018,23.65,0,7.4,2.1,-3.8,27.4,10.9,789.5,782
19/03/2018,24.93,0,5.1,0.5,-6.8,28.5,12,787.7,781.7
20/03/2018,25.44,0,10.6,9,-3.8,27.6,12.2,788.1,780.8
21/03/2018,23.79,0,8.8,10.3,-1.9,26,11.1,790.2,784.2
22/03/2018,24.02,1,12.2,10.2,-3.4,25.6,10.6,792.8,786.1
23/03/2018,26.54,0,7.8,10.2,-7.1,27.1,10.6,792.1,787.5
24/03/2018,28.02,0,9.6,8.4,-13.7,28.9,10.9,790.4,784.3
25/03/2018,28.13,0,6.7,4.5,-13.3,28.9,9.9,788.8,781.9
26/03/2018,24.77,0.5,7.6,7.8,-2.4,28.3,11.9,788.7,783.1
27/03/2018,23.3,0.1,7.1,6.9,0.7,26.5,11.5,789.2,782.8
28/03/2018,26.73,0,10,6.1,-1.9,28.3,11.3,787.3,780.8
29/03/2018,27.72,0,11.8,10.8,-5.3,28.2,10.9,787.9,781
30/03/2018,21.39,2.1,11.3,10.6,-4.3,23.7,12.8,790.5,785.2
31/03/2018,24.35,0,9.8,5.5,-4.2,25.8,9,791.4,786.8
01/04/2018,28.39,0,7.1,6.7,-10.1,27.1,9.6,789.4,783.4
02/04/2018,24.02,0,6.1,5.1,-1,27,12.8,788.2,782.7
03/04/2018,23.05,1.7,6.5,7.4,1.8,25.5,13.7,787.3,781.6
04/04/2018,22.25,4.7,10.5,10.4,1.3,24.8,12.7,789.1,782.4
05/04/2018,23.02,9.4,7.2,10.9,4.8,24.5,12.5,789.3,785.7
06/04/2018,23.41,0.5,7.3,11.2,3.8,24.3,11.1,788.2,782.2
07/04/2018,26.18,0,7.1,8.3,-1.4,25.3,10.1,788.4,781.3
08/04/2018,25.05,0.9,8.5,8.2,-2.6,26.9,12,788,782.4
09/04/2018,22.29,2.6,5.9,10,-0.7,26.4,11.5,788.5,781.7
10/04/2018,22.27,2.1,9.6,9.6,3.7,23.7,11.5,790.9,784.8
11/04/2018,19.24,1.4,6.8,11.6,5.8,20.9,11.2,790.7,786.6
12/04/2018,22.07,2.1,9.3,11.4,6.6,21.9,11.5,789.4,785.2
13/04/2018,23.71,0.1,8,9.3,0,25.9,9.9,788,782
14/04/2018,26.88,0,9.4,7.1,-3,27.6,9.1,788.1,780.4
15/04/2018,23.7,0.5,9.5,8.8,2.3,24.1,8.6,790.3,784.3
16/04/2018,23.51,0,7.7,6.6,-1.1,25.3,7.9,792.4,786.1
17/04/2018,23.49,0.3,7.8,7.5,-8.8,26.9,12.3,790.9,785.6
18/04/2018,23.43,0.2,7.9,2,-3.6,28.2,12.6,790.5,784.2
19/04/2018,26.66,0,13.8,8.4,-4.8,29,11.7,792.3,784.9
20/04/2018,27.99,0,8.6,9.2,-4.8,27.9,9.9,791.1,785.6
21/04/2018,26.42,0.1,6.4,8.5,-2.5,28,11.1,789.5,782.8
22/04/2018,20.3,14,6.6,12.8,3.2,28.4,13.9,789.7,784.2
23/04/2018,21.02,7.8,6.5,13.1,7.3,26.4,14.1,790.6,786.1
24/04/2018,18.04,9.3,7.3,13.9,10.4,21.9,13.9,790.3,786.2
25/04/2018,24.13,3.2,7.1,12.8,7.5,24.9,12.1,790.2,784
26/04/2018,23.17,0,8,13,4.9,24.3,12.5,788.5,784.4
27/04/2018,24.07,0.8,5.7,12.8,3.7,25.1,10.7,788.7,782.4
28/04/2018,23.26,4,8.3,11.7,7.1,23.9,12,788.6,783.5
29/04/2018,24.14,3.3,7.3,11.9,5.7,25.1,11,790.1,784.3
30/04/2018,20.22,3.5,8.9,13.2,5,24.9,12.7,791.2,786.2
01/05/2018,21.84,11.6,7.4,12.1,4.6,25.3,11.3,790.1,783.9
02/05/2018,21.86,2.5,6.8,12.6,4.3,25.2,11.6,790.7,785.9
03/05/2018,20.13,13.5,6.5,12.4,8.1,24.8,12.8,791,785.9
04/05/2018,23.27,4.5,7.4,13.6,6.6,27.6,13.8,789.6,786.4
05/05/2018,19.62,0.3,11.2,13.5,7.3,23.9,12.5,789.7,784.9
06/05/2018,8.24,4.3,12.8,11.4,9.3,20.8,13.2,789.8,787.5
07/05/2018,14.67,1.1,9.2,12.2,6.1,22.4,12.9,790.9,787
08/05/2018,12.11,11.1,7,11.9,10.3,18.9,12.6,789.4,786.1
09/05/2018,22.35,0.2,7,11.1,2.5,23.2,11.1,787.5,784.1
10/05/2018,25.67,0,6.2,11,-0.7,23.5,10.3,788,783.4
11/05/2018,24.27,0.6,7.5,11.2,5,23.2,9.9,788.9,783.4
12/05/2018,22.25,0.8,6.2,13.1,6.6,23.7,10.7,789.7,783.8
13/05/2018,20.23,0.4,6.8,12.6,3,25.4,12.1,789.7,784.2
14/05/2018,25.69,0,7.5,11.7,2.5,27.3,12.7,789.1,784.7
15/05/2018,26.49,0.1,9.7,12.5,-0.5,29,13.3,789.3,784.5
16/05/2018,23.93,0,11.1,12.4,0.8,29.2,13.4,789.1,784.6
17/05/2018,23.75,0.4,10.6,12.3,0,27.8,12.2,789.7,783.6
18/05/2018,28.36,0,7.3,11,-5.6,30.1,12.2,788.4,781.9
19/05/2018,20.84,4.7,6.4,14.5,5.5,28.6,14.3,788,782.6
20/05/2018,22.64,4.5,6.8,13.6,5.4,27.1,13.3,789.2,783
21/05/2018,20.11,8.6,7.7,12.8,5.9,24.5,12.7,788.5,782.9
22/05/2018,22.62,1.5,6.5,12.3,3.4,27.5,13.2,788.9,783.9
23/05/2018,25.43,0.2,7.3,11.5,-0.7,27.3,12.7,790.1,784.2
24/05/2018,25.68,0,12,12.5,-1.4,29.9,13.3,791.5,785.6
25/05/2018,27.65,0,12.7,12.8,-4.7,28.7,13.9,790.4,785.8
26/05/2018,29.07,0,11.2,10.6,-6.1,28.8,11.2,788.5,783.1
27/05/2018,29.17,0,10,8.5,-6.5,30.2,11.4,788.3,781.7
28/05/2018,29.02,0,10.2,7.2,-5,31.4,12.6,789.2,781.7
29/05/2018,29.18,0,10.5,8.1,-6.3,32.5,13.9,789.4,781.8
30/05/2018,29.2,0,11,3.8,-5.9,33.2,14.5,789.6,781.8
31/05/2018,29.66,0,12.8,9.5,-9.2,33.3,12.3,789.2,781.5
01/06/2018,29.02,0.2,12.5,11.1,-1.8,30.9,13.3,789.3,784.2
02/06/2018,27.76,0.3,14.7,12.6,-1.9,29.5,14.7,788.9,784.7
03/06/2018,22.97,0,13.7,10.7,-1.1,28.3,13.6,790,785.4
04/06/2018,28.07,0,12.2,10.1,-2.3,29.6,12.4,790.6,786.9
05/06/2018,27.01,0.2,8.7,11.6,0.7,28.8,13.1,789.5,785
06/06/2018,27.15,3.4,6.5,12.6,-5.7,29,14.7,788.4,784.1
07/06/2018,25.17,9.6,6.6,14.4,1.2,28,15.9,788.6,784.8
08/06/2018,21.72,3.4,8.9,14,3.3,27.8,14.6,789.7,786.2
09/06/2018,22.97,7.9,7.1,13.7,7.8,25.1,14.8,789.6,786.1
10/06/2018,23.51,0.7,6.4,13.3,8.8,24.3,13,788.6,784.5
11/06/2018,18.46,6.9,5.4,14.1,12.2,23,14.6,787.5,783.7
12/06/2018,15.66,32.8,4.1,14.2,11.7,22.3,14.7,787.5,784.2
13/06/2018,12.29,15.8,3.4,13.2,10,19.3,13.1,787.2,783.7
14/06/2018,8.54,22.9,4.9,13.9,12.4,17.8,14,787,784.6
15/06/2018,9.15,9,4.3,14.2,10.6,18.6,12.8,786.1,783.5
16/06/2018,18.97,13.1,5.4,15.3,12.7,21.3,13.6,785.5,782.4
17/06/2018,22.41,5.7,7.5,14.7,10.6,22.3,13.4,787.1,783.2
18/06/2018,13.71,10,8.4,13.6,11.8,19.9,13.4,787.2,784
19/06/2018,20.28,5.2,8.5,13.7,10.1,21.7,12.6,787.3,784.1
20/06/2018,13.56,4.7,5.8,14,11.1,20.1,13.3,786.7,783.6
21/06/2018,12.86,2.4,7,14.3,8.8,19.8,14,786.8,784.4
22/06/2018,23.5,7.7,5.8,13.4,10,21.4,12.2,788.2,783.5
23/06/2018,20.9,8.7,6.8,12.9,11.2,21.3,12.1,788.1,783.6
24/06/2018,22.82,0.9,5.3,13.6,9.8,21.3,11,787.5,783.2
25/06/2018,20.39,2.2,5.5,13.4,9.2,22.5,11.3,788,784.1
26/06/2018,22.31,4.3,5.9,14.1,10.6,21.5,13.3,789.6,786
27/06/2018,23.55,6.4,6.5,13.3,8.8,21.9,12.7,789.3,786.1
28/06/2018,23.91,5.7,5.2,13.6,11,22.2,13.3,789.8,786.1
29/06/2018,24.54,7.2,5.8,12.9,9.9,21.4,12.1,789.9,786.2
30/06/2018,21.61,2.4,4.9,13.4,8.9,22.1,12.3,789.6,785.8
01/07/2018,24.88,0.4,6.5,13.1,9.5,22.8,13,789.6,785.3
02/07/2018,22.47,4.5,8.8,13.3,8,23.4,13.7,789.3,785.7
03/07/2018,21.05,9.2,6.9,13.1,11.3,20.7,12.3,789.5,785.6
04/07/2018,20.12,17.7,5.8,14.8,10.5,20.6,12.2,789.3,785.5
05/07/2018,25.59,1.6,14.8,12.2,6.7,23.6,10.9,790.3,785.2
06/07/2018,21.36,6.8,13.6,13.5,9.3,21.6,12,791.2,787.3
07/07/2018,22.19,4.8,7.8,13.7,9.1,22.1,12,790.2,786.8
08/07/2018,14.97,16.2,5.6,14,11.6,19.5,13.1,789.9,786.3
09/07/2018,22.54,1.7,8.7,12.9,8.2,21.8,12,791.2,787.1
10/07/2018,20.54,11,8.2,12.9,10.2,20.1,11.4,791.1,787.2
11/07/2018,21.87,10.3,5.4,13.2,10,20.6,11.4,790,786.5
12/07/2018,20.68,1.9,8.8,11.8,7,23,11.2,790.3,785.7
13/07/2018,22.68,6.4,7,13.8,10,21.6,10.9,791.2,787
14/07/2018,19.44,13.5,6.4,14.6,11.7,20.6,12.9,791,787.4
15/07/2018,23.67,0.2,7.3,13.3,9.8,21.6,11.6,790.8,786.5
16/07/2018,20.03,11.7,5.7,14.4,11.2,21,12.9,790.7,786.4
17/07/2018,20.61,12.3,6.7,13.7,10.4,20.4,11.1,791.6,786.7
18/07/2018,27.16,1.8,6,12.2,6.9,24.1,11.4,791.1,786.7
19/07/2018,26.01,0.8,8.3,11.9,7.5,23.4,11.5,789.8,785.4
20/07/2018,23.42,11.3,5.8,14.3,10.1,22.4,11.5,789.7,785.1
21/07/2018,25.59,1.7,10.7,12.8,5,26.3,12.3,790.8,785.9
22/07/2018,26.05,0.1,8.5,12.9,9.2,23.9,11.4,790.2,786.2
23/07/2018,26.46,0.1,7.1,13.5,7.7,25.2,10.8,790.5,784.4
24/07/2018,26.65,0.2,7,13.3,3.5,26.4,11.7,791.8,785.1
25/07/2018,25.11,0,6.6,11.6,4.5,25.4,13,792.1,786.5
26/07/2018,24.79,3.9,6.5,13.7,10.2,24.2,13.8,791.7,786.9
27/07/2018,21.84,15.5,6.1,13.5,9.9,22.9,12.9,791.6,786.1
28/07/2018,21.78,9,8.4,13.2,11,22.7,13.7,791.8,787.5
29/07/2018,25.26,0.9,9.8,12.7,6.5,25.1,13.5,791,786.6
30/07/2018,25.64,0.8,9.1,12.1,6.6,24.6,11.3,790,785
31/07/2018,23.66,1.8,7.1,13.5,10.9,23.7,12.3,789.7,785.6
01/08/2018,23.11,0.9,13.9,12.1,4.9,26.2,13.6,789.9,786.3
02/08/2018,20.66,3.4,11.9,12.9,10.1,23.1,12,789.1,785.2
03/08/2018,16.44,15.1,7.8,13,11,20.6,12.6,788.9,785.5
04/08/2018,13.08,32.6,7.9,13.5,12.2,18.7,13,787.6,784.6
05/08/2018,20.91,19.4,7.2,14.3,10.3,21.4,12.6,788.6,785.2
06/08/2018,19.7,8.3,6.9,13.8,11.6,21.4,12.8,788.8,785.5
07/08/2018,23.66,3.1,5.8,13.8,7,22.7,11.7,789.3,785.3
08/08/2018,22.02,5.8,6.3,13.2,7.5,22.4,12.4,789.7,785.5
09/08/2018,21.97,4.1,6.4,13.1,9.5,21.6,11.4,790.2,785.1
10/08/2018,20.95,13.3,6,13.7,11.2,21,11.9,790.2,786.5
11/08/2018,19.77,19.2,4.9,13.5,9.8,21.1,11.6,790.6,785.9
12/08/2018,11.35,7,5.1,14,11,18.7,12,790.8,785.8
13/08/2018,20.9,1.4,5,12.8,6,21.7,12.1,789.8,785.3
14/08/2018,23.55,2.3,5.2,12.6,9.5,21.7,11.7,788.8,785.6
15/08/2018,17.05,26.9,5.5,15.7,12,20,12.7,790.1,785.8
16/08/2018,24.88,4.1,4.7,13.6,8.5,23.5,11.7,791,786.4
17/08/2018,24.77,2.1,7.2,13.3,7.3,22.9,11.1,791.3,786.6
18/08/2018,23.12,3.2,7,13.4,8.1,23.2,11.5,790.6,786.2
19/08/2018,21.26,14,6.5,15.9,11.8,21.4,12.6,789.1,784.4
20/08/2018,22.65,11.5,5.2,14,9.7,22.6,13.4,789.5,785.5
21/08/2018,20.43,14.3,5.3,15.8,10.7,20.4,12.6,790.4,786.6
22/08/2018,21.34,13.1,6.3,14,11,21,11.6,791.7,787.6
23/08/2018,18.55,21.3,8.1,16.4,11.4,20.4,12.1,791.5,786.7
24/08/2018,21.79,14.6,5.2,16.1,9.6,20.9,11.9,789.9,785
25/08/2018,21.46,7.2,6.2,12.6,8.1,24.1,12.9,789.5,785.7
26/08/2018,21.37,3.8,7.5,12.8,8.2,22.6,12.8,789.9,785.8
27/08/2018,20.49,14.6,6.6,13.9,11.6,21.5,12.5,789.2,785.1
28/08/2018,17.24,17.5,4.1,13.5,11.3,20.9,13.3,788.7,784.9
29/08/2018,17.72,11.3,4.8,14.7,11.3,20,11.9,789.3,784.6
30/08/2018,19.49,8,6.3,14.9,10.6,21.6,13.1,789.1,785.3
31/08/2018,19.27,25.6,6.3,14.4,12.1,20.6,13.6,787.8,783.8
01/09/2018,25.11,7.3,6,14,10.8,22.3,12.4,788.1,784.7
02/09/2018,22.57,12.6,5.7,14.5,12.3,22.2,13.4,787.8,784.3
03/09/2018,23.16,4.5,4.6,14.2,11.5,22.8,13.1,788.2,784.5
04/09/2018,22.96,3.7,6.5,14.2,8.3,23.5,13.4,788.2,784.2
05/09/2018,20.65,17.2,6.6,13.7,11,22,13.3,788.4,784.5
06/09/2018,20.1,13.8,6.6,13.6,9.9,20.9,13.2,789.6,785.4
07/09/2018,21.96,4.9,6.1,14.2,10.1,21.5,12.8,789.1,785.4
08/09/2018,18.71,6.6,5.5,15.2,12.3,20.9,13.6,787.9,784
09/09/2018,22.39,8.9,6,13.8,10.7,21.9,12.6,786.9,783.2
10/09/2018,21.78,7.2,5.3,15,11.4,22.1,13,786.7,783.2
11/09/2018,21.33,2.6,4.5,14.8,10.7,21.5,11.7,787.4,782.7
12/09/2018,14.66,14.9,5.6,14.9,11.6,21,14.1,787.7,784.4
13/09/2018,15.68,24.5,4.7,15.6,12.4,20.2,14.6,786.9,783.8
14/09/2018,22.11,8.4,6.8,14,11.5,21.6,12,786.5,783.1
15/09/2018,18.64,6.1,5.7,14.1,12.5,20.5,12.8,788.1,783.5
16/09/2018,19,4,4,14.2,11.6,20.7,13.1,787.9,783.9
17/09/2018,21.04,11.9,5.7,13.6,11.2,21.5,13.7,788.6,784.7
18/09/2018,17.99,11.6,5.3,15.5,11.6,21.3,12.9,789.1,785.3
19/09/2018,20.38,1.4,5.1,14.3,10.7,22.2,13.2,788.6,784.7
20/09/2018,20.7,3.8,7.6,13.9,10.6,23.1,13.5,789,784.9
21/09/2018,22.85,5.3,6,14.8,12.1,22.2,12.9,788.5,784.7
22/09/2018,21.18,12.7,5.6,14.1,12.7,22.2,14,788.4,784.8
23/09/2018,21.91,4.4,7.1,13.7,7.8,23.1,12.4,788.4,783.6
24/09/2018,20.5,1.1,6.2,13.1,8.9,22.6,12.9,788.2,784
25/09/2018,20.66,8.6,6.7,14,9.2,23.5,13.2,788.6,784.8
26/09/2018,22.2,9.4,5.4,13.5,9.9,22.8,13,788.8,785.1
27/09/2018,22.21,8.8,6.2,13.8,11.1,21,11.9,788.2,784
28/09/2018,19.14,2.9,8.2,14.8,9.1,21.7,11.8,789,784.2
29/09/2018,19.86,5.3,8.4,14.1,9.6,21.7,12.7,788.9,785.2
30/09/2018,21.76,3.5,10,12.8,6.3,23.9,13,789.3,785.5
01/10/2018,20.02,0.3,11.2,12.1,7.2,23.4,12.7,790,785.9
02/10/2018,20.74,1.1,14.6,11.6,8.4,22.1,11.8,790.1,786
03/10/2018,20.06,2.7,11.7,13.9,7.6,23.2,12.2,788.7,785.1
04/10/2018,21.16,2.3,9.6,13.5,9.9,21.9,12.2,788.5,784.8
05/10/2018,20.08,3.5,8.9,13.2,9.6,22.4,12.2,788.3,784.2
06/10/2018,18.16,2.4,5.1,14.1,11.5,21.8,12.3,787.6,783.1
07/10/2018,18.04,0.8,4.9,13.6,11.1,20.9,12.5,786.5,782.6
08/10/2018,20.42,0.6,4.9,13.3,9.6,21.5,10.8,785.4,780.7
09/10/2018,21.2,2.8,5.1,14.4,7.8,22.6,9.9,785,779.3
10/10/2018,18.51,17.6,4.8,15.7,11.2,21.5,12.6,787,781.3
11/10/2018,16.28,14.8,5.8,15.2,13,20.7,13.7,787.9,784.4
12/10/2018,17.14,8.4,6.2,15.1,12.4,20.6,13.9,787.8,784.1
13/10/2018,17.26,6.1,5.4,14.5,12.5,20.3,13.2,786.6,783
14/10/2018,20.69,8.4,5.1,14.8,10.7,22.9,11.6,786.9,782.2
15/10/2018,19.94,2.3,6,13.9,11.4,22.2,12.4,787.1,782.1
16/10/2018,20.05,8.4,5.4,13.7,10.9,22.1,13.3,787.2,783.6
17/10/2018,13.46,6.2,14.4,12.6,9.5,21.3,12,788.8,784.3
18/10/2018,10.23,0.7,16.7,12,10.1,19.7,12.2,788.9,785.1
19/10/2018,15.96,3.2,10.9,13.6,9.4,22.2,11.1,789.1,784.9
20/10/2018,16.27,6,9.4,13.4,9.7,21.1,12.1,788.3,784.4
21/10/2018,15.92,5,15.2,13.6,8.9,22.5,13.1,788.9,785
22/10/2018,18.59,2.1,7.2,12.4,8.7,21.6,12.1,788.4,784.2
23/10/2018,22.47,0,9.2,12.2,5.3,22.8,9.4,788.9,783.4
24/10/2018,20.63,0,5.3,13,7.2,21.5,7.4,788.8,781.9
25/10/2018,20.13,0.3,6.8,13.9,9.8,22.9,11.8,788.4,783.2
26/10/2018,18.41,5.1,6.4,12.9,11.1,21.3,12.3,787.7,783
27/10/2018,11.17,14.9,8.1,15,10.7,18.8,11.3,788.3,783.2
28/10/2018,13.65,1,8.2,12.6,8.5,20.1,12.2,790.5,787
29/10/2018,16.56,2,7.6,12.4,10.6,20.7,11.7,790.4,787.1
30/10/2018,16.97,4.5,5.7,13.3,10.2,19.8,11.2,789,785.4
31/10/2018,19.09,0.3,5.4,13.4,7.9,20.8,10.3,788.2,783.4
01/11/2018,18.27,1.6,4.5,12.9,7.7,21.2,8.5,787.7,781.9
02/11/2018,14.82,14.1,5.5,12.3,10.8,18.7,12.2,788.7,784.3
03/11/2018,12.26,3.3,6,12.1,8.4,18.8,9.7,787.4,781.6
04/11/2018,12.73,2,5.6,11.5,9.9,17.4,11.6,787.6,784.3
05/11/2018,20.72,0,6.6,10.2,7.1,22,9.3,788,782.5
06/11/2018,20.84,0,5,13.8,7,22.7,9.2,788,782.2
07/11/2018,17.97,0.6,5.4,13.4,9.4,22.9,13.4,788.9,783.8
08/11/2018,20.69,0.4,5.7,12.7,7.7,23.4,11.4,788.6,783.2
09/11/2018,20.17,0,9.6,12.8,7.7,23.1,11,788.4,783.1
10/11/2018,18.41,0.5,8.3,13.2,9.7,20.8,11.6,789.3,785.6
11/11/2018,17.68,4.1,4.5,13.1,9.2,20.9,9.8,789.3,784.4
12/11/2018,19.32,0,4.6,11.1,7.5,21.4,11.2,788.4,784.1
13/11/2018,14.13,1.6,8.7,11.2,4.9,18.4,6.4,787.9,784.4
14/11/2018,5.51,17.1,7.7,6.7,0.2,9.7,2.3,787.2,784.5
